Timestamp,Temperature (°C),Anomaly
2025-01-01 02:43:00,-195.69370476903157,0
2025-01-01 02:44:00,-196.49285661591304,0
2025-01-01 02:45:00,-196.07788383793377,0
2025-01-01 02:46:00,-195.67692259067485,0
2025-01-01 02:47:00,-195.20632785661567,0
2025-01-01 02:48:00,-196.09984335444648,0
2025-01-01 02:49:00,-196.70853742420908,0
2025-01-01 02:50:00,-197.0469049168608,0
2025-01-01 02:51:00,-196.83750785417521,0
2025-01-01 02:52:00,-196.3172934844217,0
2025-01-01 02:53:00,-194.93847928628975,0
2025-01-01 02:54:00,-195.25696795949304,0
2025-01-01 02:55:00,-195.26916960929543,0
2025-01-01 02:56:00,-195.15106158972395,0
2025-01-01 02:57:00,-195.41046122154594,0
2025-01-01 02:58:00,-195.68596467146472,0
2025-01-01 02:59:00,-195.9265452870817,0
2025-01-01 03:00:00,,0
2025-01-01 03:01:00,-195.2600350970482,0
2025-01-01 03:02:00,-196.26270341848397,0
2025-01-01 03:03:00,-196.17964396502273,0
2025-01-01 03:04:00,-196.12827897697042,0
2025-01-01 03:05:00,-195.79028545181825,0
2025-01-01 03:06:00,-196.11448530305717,0
2025-01-01 03:07:00,50.0,0
2025-01-01 03:08:00,-196.23079395727507,0
2025-01-01 03:09:00,-196.3916888504039,0
2025-01-01 03:10:00,-196.7506590937512,0
2025-01-01 03:11:00,-196.085650744029,0
2025-01-01 03:12:00,-195.5889859946607,0
2025-01-01 03:13:00,-196.0699731412082,0
2025-01-01 03:14:00,-196.48444007761023,0
2025-01-01 03:15:00,-195.87237696148344,0
2025-01-01 03:16:00,-196.18644331859448,0
2025-01-01 03:17:00,,0
2025-01-01 03:18:00,-196.20924725358907,0
2025-01-01 03:19:00,-196.0992778428794,0
2025-01-01 03:20:00,-195.61804999905053,0
2025-01-01 03:21:00,-195.4323000001167,0
2025-01-01 03:22:00,-195.4907606245086,0
2025-01-01 03:23:00,-196.16296202658148,0
2025-01-01 03:24:00,-206.16961025301288,1
2025-01-01 03:25:00,-196.8668817443119,0
2025-01-01 03:26:00,-196.6951931288162,0
2025-01-01 03:27:00,-196.91976897581688,0
2025-01-01 03:28:00,-196.36841305875424,0
2025-01-01 03:29:00,-196.86723887282642,0
2025-01-01 03:30:00,-196.74007339541703,0
2025-01-01 03:31:00,-195.74810775487538,0
2025-01-01 03:32:00,-196.61489389704533,0
2025-01-01 03:33:00,-196.7190407857649,0
2025-01-01 03:34:00,-195.855012641327,0
2025-01-01 03:35:00,-195.59759753425024,0
2025-01-01 03:36:00,-195.56681971353146,0
2025-01-01 03:37:00,-195.22803635166872,0
2025-01-01 03:38:00,-195.29451868056688,0
2025-01-01 03:39:00,-195.37347804482545,0
2025-01-01 03:40:00,-194.91616694582783,0
2025-01-01 03:41:00,-195.44779437464518,0
2025-01-01 03:42:00,-195.56443095608967,0
2025-01-01 03:43:00,-196.0273902094128,0
2025-01-01 03:44:00,-195.79011277762032,0
2025-01-01 03:45:00,-194.92250542011047,0
2025-01-01 03:46:00,-196.13697406263879,0
2025-01-01 03:47:00,-195.88045686145526,0
2025-01-01 03:48:00,-196.47978247667288,0
2025-01-01 03:49:00,-196.4049730532284,0
2025-01-01 03:50:00,-195.64303599566944,0
2025-01-01 03:51:00,-196.05831646721765,0
2025-01-01 03:52:00,-195.16517680427054,0
2025-01-01 03:53:00,-194.8380971784499,0
2025-01-01 03:54:00,-195.52918511047764,0
2025-01-01 03:55:00,-196.00718818172265,0
2025-01-01 03:56:00,-195.38000016708665,0
2025-01-01 03:57:00,-196.10899716509533,0
2025-01-01 03:58:00,-196.12526494985335,0
2025-01-01 03:59:00,-195.30449856269848,0
2025-01-01 04:00:00,-195.65139421167345,0
2025-01-01 04:01:00,-195.46883272787653,0
2025-01-01 04:02:00,-195.7396227951029,0
2025-01-01 04:03:00,-196.2470522584611,0
2025-01-01 04:04:00,-196.58452075794753,0
2025-01-01 04:05:00,-196.48168749007112,0
2025-01-01 04:06:00,-195.9655686391013,0
2025-01-01 04:07:00,-196.32154663619013,0
2025-01-01 04:08:00,-196.5813685824953,0
2025-01-01 04:09:00,-195.60675399965112,0
2025-01-01 04:10:00,-195.66455135810955,0
2025-01-01 04:11:00,-195.54132960465904,0
2025-01-01 04:12:00,-186.33362116528005,1
2025-01-01 04:13:00,-194.77289698475875,0
2025-01-01 04:14:00,-195.8877678768095,0
2025-01-01 04:15:00,-196.02392058301805,0
2025-01-01 04:16:00,-195.41885373028958,0
2025-01-01 04:17:00,-195.69269612441556,0
2025-01-01 04:18:00,-194.79638893172495,0
2025-01-01 04:19:00,-195.09594794962666,0
2025-01-01 04:20:00,-195.85654836872175,0
2025-01-01 04:21:00,-195.7380700182212,0
2025-01-01 04:22:00,-195.59367413982227,0
2025-01-01 04:23:00,-195.34578739868778,0
2025-01-01 04:24:00,-195.41806427493054,0
2025-01-01 04:25:00,-196.88871034149105,0
2025-01-01 04:26:00,-196.36940983002432,0
2025-01-01 04:27:00,-197.58861803627028,0
2025-01-01 04:28:00,-197.15576017904323,0
2025-01-01 04:29:00,-196.97346845876476,0
2025-01-01 04:30:00,-196.42651796341204,0
2025-01-01 04:31:00,-196.2974383656517,0
2025-01-01 04:32:00,-195.71587509464513,0
2025-01-01 04:33:00,-196.53160067729752,0
2025-01-01 04:34:00,-196.14994721875672,0
2025-01-01 04:35:00,-195.81557377677316,0
2025-01-01 04:36:00,-195.84794171966183,0
2025-01-01 04:37:00,-196.28724574595466,0
2025-01-01 04:38:00,-195.76968022347506,0
2025-01-01 04:39:00,-196.2558157134914,0
2025-01-01 04:40:00,-195.81234334840423,0
2025-01-01 04:41:00,-195.431732761109,0
2025-01-01 04:42:00,-195.66667138015595,0
2025-01-01 04:43:00,-196.59098430805096,0
2025-01-01 04:44:00,-185.9297614823592,1
2025-01-01 04:45:00,-195.7077159975688,0
2025-01-01 04:46:00,-196.00311373290646,0
2025-01-01 04:47:00,-196.71592813696097,0
2025-01-01 04:48:00,-195.9620457253011,0
2025-01-01 04:49:00,-195.55497240388272,0
2025-01-01 04:50:00,-195.45299590996842,0
2025-01-01 04:51:00,-196.88623989690544,0
2025-01-01 04:52:00,-196.480809004884,0
2025-01-01 04:53:00,-195.70610477689806,0
2025-01-01 04:54:00,-197.25486575296406,0
2025-01-01 04:55:00,-196.4203158324644,0
2025-01-01 04:56:00,-196.0188394429992,0
2025-01-01 04:57:00,-195.78503739715984,0
2025-01-01 04:58:00,-195.70358053725553,0
2025-01-01 04:59:00,-196.7421728428688,0
2025-01-01 05:00:00,-196.38396302625213,0
2025-01-01 05:01:00,-197.0165433318047,0
2025-01-01 05:02:00,-196.17794868949622,0
2025-01-01 05:03:00,-196.91168371145653,0
2025-01-01 05:04:00,-196.29214801749382,0
2025-01-01 05:05:00,-197.18095407532502,0
2025-01-01 05:06:00,-196.25337545180687,0
2025-01-01 05:07:00,-195.57990913739832,0
2025-01-01 05:08:00,-195.19247316629972,0
2025-01-01 05:09:00,-195.1446675710556,0
2025-01-01 05:10:00,-195.090323850235,0
2025-01-01 05:11:00,-195.74360564560956,0
2025-01-01 05:12:00,-195.58668426916688,0
2025-01-01 05:13:00,-196.65440173772453,0
2025-01-01 05:14:00,-196.83036394406895,0
2025-01-01 05:15:00,-196.9000014369162,0
2025-01-01 05:16:00,-196.32593047036391,0
2025-01-01 05:17:00,-195.97539697642918,0
2025-01-01 05:18:00,-196.38739003593375,0
2025-01-01 05:19:00,-196.7418464345546,0
2025-01-01 05:20:00,-196.31026788743802,0
2025-01-01 05:21:00,-196.053141029284,0
2025-01-01 05:22:00,-195.7734112604162,0
2025-01-01 05:23:00,-195.81817996502105,0
2025-01-01 05:24:00,-195.57586894024266,0
2025-01-01 05:25:00,-195.3587364907524,0
2025-01-01 05:26:00,-195.73443546748706,0
2025-01-01 05:27:00,-195.51124294152527,0
2025-01-01 05:28:00,-196.06144257963155,0
2025-01-01 05:29:00,-196.1719950231029,0
2025-01-01 05:30:00,-195.5811437257636,0
2025-01-01 05:31:00,-195.4713076515165,0
2025-01-01 05:32:00,-195.6475411531275,0
2025-01-01 05:33:00,-195.56760834493832,0
2025-01-01 05:34:00,-195.44547628803204,0
2025-01-01 05:35:00,-195.9818930227368,0
2025-01-01 05:36:00,-195.8102650696754,0
2025-01-01 05:37:00,-195.52293995785078,0
2025-01-01 05:38:00,-195.37727622475396,0
2025-01-01 05:39:00,-196.31264490396376,0
2025-01-01 05:40:00,-196.1187814554247,0
2025-01-01 05:41:00,-195.946605534739,0
2025-01-01 05:42:00,-196.4945063252266,0
2025-01-01 05:43:00,-195.06800582997948,0
2025-01-01 05:44:00,-196.75308921971717,0
2025-01-01 05:45:00,-196.34766077706615,0
2025-01-01 05:46:00,-196.46439720997185,0
2025-01-01 05:47:00,-196.15595901133645,0
2025-01-01 05:48:00,-195.51855083503767,0
2025-01-01 05:49:00,-195.2827926991465,0
2025-01-01 05:50:00,-195.0993062302376,0
2025-01-01 05:51:00,-195.25026071960446,0
2025-01-01 05:52:00,-195.6623922510025,0
2025-01-01 05:53:00,-196.20367379959868,0
2025-01-01 05:54:00,-196.2351350050259,0
2025-01-01 05:55:00,-196.01277084693493,0
2025-01-01 05:56:00,-196.5912616930071,0
2025-01-01 05:57:00,-196.28268161532782,0
2025-01-01 05:58:00,-195.6006630011911,0
2025-01-01 05:59:00,-195.71732453582473,0
2025-01-01 06:00:00,-196.5129882338003,0
2025-01-01 06:01:00,-195.701003783173,0
2025-01-01 06:02:00,-196.4674119414645,0
2025-01-01 06:03:00,-187.27127102064134,1
2025-01-01 06:04:00,-196.525916701675,0
2025-01-01 06:05:00,-196.5235821226849,0
2025-01-01 06:06:00,-195.83490957671307,0
2025-01-01 06:07:00,-196.59213895537965,0
2025-01-01 06:08:00,-196.3728957808177,0
2025-01-01 06:09:00,-195.63219394167362,0
2025-01-01 06:10:00,-196.00873037200094,0
2025-01-01 06:11:00,-196.52425253976094,0
2025-01-01 06:12:00,-196.77522307548426,0
2025-01-01 06:13:00,-196.84193536106272,0
2025-01-01 06:14:00,-196.41303557491307,0
2025-01-01 06:15:00,-196.03805130463456,0
2025-01-01 06:16:00,-195.88490102644957,0
2025-01-01 06:17:00,-195.37983750726147,0
2025-01-01 06:18:00,-195.96867519826213,0
2025-01-01 06:19:00,-194.84547302249356,0
2025-01-01 06:20:00,-195.49672314989533,0
2025-01-01 06:21:00,-195.09938239309466,0
2025-01-01 06:22:00,-195.20824770948366,0
2025-01-01 06:23:00,-195.39612626644148,0
2025-01-01 06:24:00,-195.78901606529928,0
2025-01-01 06:25:00,-196.25102404901716,0
2025-01-01 06:26:00,-195.79370648881894,0
2025-01-01 06:27:00,-195.47186924324933,0
2025-01-01 06:28:00,-194.57205202939753,0
2025-01-01 06:29:00,-195.36523112220235,0
2025-01-01 06:30:00,-196.3381425802674,0
2025-01-01 06:31:00,-196.43209959554562,0
2025-01-01 06:32:00,-195.95779837274927,0
2025-01-01 06:33:00,-196.280709186614,0
2025-01-01 06:34:00,-196.55185735458235,0
2025-01-01 06:35:00,-195.80927462881908,0
2025-01-01 06:36:00,-195.81181269201898,0
2025-01-01 06:37:00,-196.64158703835747,0
2025-01-01 06:38:00,-196.81669319268178,0
2025-01-01 06:39:00,-196.11464661617651,0
2025-01-01 06:40:00,-195.33058157508557,0
2025-01-01 06:41:00,-197.12127766356718,0
2025-01-01 06:42:00,-195.9486448496667,0
2025-01-01 06:43:00,-196.87632563140528,0
2025-01-01 06:44:00,-197.73416719223832,0
2025-01-01 06:45:00,-197.0567477496821,0
2025-01-01 06:46:00,-196.84141260711982,0
2025-01-01 06:47:00,-196.82670225520081,0
2025-01-01 06:48:00,-196.77544397742602,0
2025-01-01 06:49:00,-196.300287390844,0
2025-01-01 06:50:00,-196.13886921531085,0
2025-01-01 06:51:00,-196.22302575995906,0
2025-01-01 06:52:00,-195.66462558221517,0
2025-01-01 06:53:00,-196.15763560952217,0
2025-01-01 06:54:00,-195.54206161944654,0
2025-01-01 06:55:00,-205.18346523110907,1
2025-01-01 06:56:00,-195.31595695979962,0
2025-01-01 06:57:00,-195.86837974829805,0
2025-01-01 06:58:00,-196.80275335553972,0
2025-01-01 06:59:00,-197.1457776557569,0
2025-01-01 07:00:00,-196.94368863669976,0
2025-01-01 07:01:00,-195.91145024890284,0
2025-01-01 07:02:00,-195.69534678937563,0
2025-01-01 07:03:00,-196.2336024829969,0
2025-01-01 07:04:00,-196.43682968041466,0
2025-01-01 07:05:00,-197.19879448165932,0
2025-01-01 07:06:00,-196.87354968128915,0
2025-01-01 07:07:00,-196.408100335778,0
2025-01-01 07:08:00,-195.9456341506926,0
2025-01-01 07:09:00,-195.7527226146911,0
2025-01-01 07:10:00,-196.00206592653745,0
2025-01-01 07:11:00,-195.67672103720074,0
2025-01-01 07:12:00,-195.68881739068974,0
2025-01-01 07:13:00,-195.55534083104288,0
2025-01-01 07:14:00,-195.37725950826652,0
2025-01-01 07:15:00,-196.09259421127558,0
2025-01-01 07:16:00,-195.35320525397077,0
2025-01-01 07:17:00,-196.41434030537567,0
2025-01-01 07:18:00,-197.10505770748657,0
2025-01-01 07:19:00,-196.17988265455966,0
2025-01-01 07:20:00,-195.45223103170375,0
2025-01-01 07:21:00,-195.16876209761142,0
2025-01-01 07:22:00,-195.65362092280242,0
2025-01-01 07:23:00,-195.38885828158107,0
2025-01-01 07:24:00,-205.60563517386927,1
2025-01-01 07:25:00,-196.14552279778474,0
2025-01-01 07:26:00,-195.1229785274018,0
2025-01-01 07:27:00,-195.57875748248566,0
2025-01-01 07:28:00,-195.90019871268703,0
2025-01-01 07:29:00,-196.71798251673482,0
2025-01-01 07:30:00,-196.48522314470225,0
2025-01-01 07:31:00,-195.03852230976986,0
2025-01-01 07:32:00,-195.32515019111656,0
2025-01-01 07:33:00,-195.27061226686993,0
2025-01-01 07:34:00,-195.84294211322106,0
2025-01-01 07:35:00,-195.6554020936445,0
2025-01-01 07:36:00,-195.91378504032824,0
2025-01-01 07:37:00,-196.37455290613866,0
2025-01-01 07:38:00,-196.42297583210893,0
2025-01-01 07:39:00,-195.46179769254314,0
2025-01-01 07:40:00,-195.33297460779784,0
2025-01-01 07:41:00,-195.8937641182191,0
2025-01-01 07:42:00,-196.4579468123131,0
2025-01-01 07:43:00,-196.6476099912004,0
2025-01-01 07:44:00,-196.4514353841812,0
2025-01-01 07:45:00,-195.34129207112164,0
2025-01-01 07:46:00,-196.61150449472143,0
2025-01-01 07:47:00,-196.4653271249331,0
2025-01-01 07:48:00,-195.57756612147597,0
2025-01-01 07:49:00,-196.02079525848427,0
2025-01-01 07:50:00,-196.4940108953023,0
2025-01-01 07:51:00,-196.97247717429474,0
2025-01-01 07:52:00,-196.36223522952798,0
2025-01-01 07:53:00,-197.1890919376638,0
2025-01-01 07:54:00,-197.1058222150972,0
2025-01-01 07:55:00,-196.1944668051244,0
2025-01-01 07:56:00,-195.43886863711504,0
2025-01-01 07:57:00,-195.5730352743369,0
2025-01-01 07:58:00,-196.54225990050344,0
2025-01-01 07:59:00,-196.05473789843234,0
2025-01-01 08:00:00,-196.0642330605797,0
2025-01-01 08:01:00,-195.95181832490266,0
2025-01-01 08:02:00,-196.40078281593256,0
2025-01-01 08:03:00,-196.22180070112955,0
2025-01-01 08:04:00,-196.6699987971923,0
2025-01-01 08:05:00,-196.4827224119834,0
2025-01-01 08:06:00,-196.54741339143195,0
2025-01-01 08:07:00,-206.2325201338681,1
2025-01-01 08:08:00,-196.07707775836565,0
2025-01-01 08:09:00,-196.4910236300335,0
2025-01-01 08:10:00,-195.82963436030641,0
2025-01-01 08:11:00,-196.32163226870165,0
2025-01-01 08:12:00,-197.04074376387277,0
2025-01-01 08:13:00,-196.82178562317324,0
2025-01-01 08:14:00,-196.28820983757473,0
2025-01-01 08:15:00,-196.00596809412082,0
2025-01-01 08:16:00,-195.008340561328,0
2025-01-01 08:17:00,-195.5653737827821,0
2025-01-01 08:18:00,-195.7728210836596,0
2025-01-01 08:19:00,-196.13124623861953,0
2025-01-01 08:20:00,-195.4745580276089,0
2025-01-01 08:21:00,-195.44229336615948,0
2025-01-01 08:22:00,-196.44893811816968,0
2025-01-01 08:23:00,-196.25906059695342,0
2025-01-01 08:24:00,-196.96477087001995,0
2025-01-01 08:25:00,-196.40240582392704,0
2025-01-01 08:26:00,-195.9488944403269,0
2025-01-01 08:27:00,-195.37788766175393,0
2025-01-01 08:28:00,-194.97679269801785,0
2025-01-01 08:29:00,-194.94197961553124,0
2025-01-01 08:30:00,-195.77611162119348,0
2025-01-01 08:31:00,-195.6670671462211,0
2025-01-01 08:32:00,-196.03444658516455,0
2025-01-01 08:33:00,-195.1424719014678,0
2025-01-01 08:34:00,-194.0442009018143,0
2025-01-01 08:35:00,-195.81642168813676,0
2025-01-01 08:36:00,-195.01324636417175,0
2025-01-01 08:37:00,-194.95292251828045,0
2025-01-01 08:38:00,-194.8980084692363,0
2025-01-01 08:39:00,-195.68044784470388,0
2025-01-01 08:40:00,-195.73868721561274,0
2025-01-01 08:41:00,-196.1256821852521,0
2025-01-01 08:42:00,-196.16531858601826,0
2025-01-01 08:43:00,-196.24904710296573,0
2025-01-01 08:44:00,-196.3305078795371,0
2025-01-01 08:45:00,-196.56205372574811,0
2025-01-01 08:46:00,-196.07137091197376,0
2025-01-01 08:47:00,-196.73894259088274,0
2025-01-01 08:48:00,-196.39811658843857,0
2025-01-01 08:49:00,-196.31415312635198,0
2025-01-01 08:50:00,-195.68034269268279,0
2025-01-01 08:51:00,-195.55241332986617,0
2025-01-01 08:52:00,-195.87456843945924,0
2025-01-01 08:53:00,-196.22132756380654,0
2025-01-01 08:54:00,-195.88326413097298,0
2025-01-01 08:55:00,-196.37485481772424,0
2025-01-01 08:56:00,-196.94422960557716,0
2025-01-01 08:57:00,-196.3291708705725,0
2025-01-01 08:58:00,-196.30375039815323,0
2025-01-01 08:59:00,-196.54286423493087,0
2025-01-01 09:00:00,-206.01655780483554,1
2025-01-01 09:01:00,-196.23783090760782,0
2025-01-01 09:02:00,-194.88551795408839,0
2025-01-01 09:03:00,-196.0292278215661,0
2025-01-01 09:04:00,-195.96111028891772,0
2025-01-01 09:05:00,-196.18935605294558,0
2025-01-01 09:06:00,-194.92670157809536,0
2025-01-01 09:07:00,-194.80110438322248,0
2025-01-01 09:08:00,-195.3480142327085,0
2025-01-01 09:09:00,-196.36284275456723,0
2025-01-01 09:10:00,-196.65513041057122,0
2025-01-01 09:11:00,-196.44518647158145,0
2025-01-01 09:12:00,-195.8160810884037,0
2025-01-01 09:13:00,-195.51835940465685,0
2025-01-01 09:14:00,-196.12052587846233,0
2025-01-01 09:15:00,-196.31389250807135,0
2025-01-01 09:16:00,-196.29124686043338,0
2025-01-01 09:17:00,-196.3883824356163,0
2025-01-01 09:18:00,-195.56246330011476,0
2025-01-01 09:19:00,-196.56013901837505,0
2025-01-01 09:20:00,-196.54040849129058,0
2025-01-01 09:21:00,-195.87291600602387,0
2025-01-01 09:22:00,-196.29397663528482,0
2025-01-01 09:23:00,-196.68644948923165,0
2025-01-01 09:24:00,-196.35657743132748,0
2025-01-01 09:25:00,-195.47906102748468,0
2025-01-01 09:26:00,-195.85688802484555,0
2025-01-01 09:27:00,-195.10352070954553,0
2025-01-01 09:28:00,-196.53044288178222,0
2025-01-01 09:29:00,-196.16160819535577,0
2025-01-01 09:30:00,-194.94095430339848,0
2025-01-01 09:31:00,-195.53967734477476,0
2025-01-01 09:32:00,-195.0676589256146,0
2025-01-01 09:33:00,-195.45915555188895,0
2025-01-01 09:34:00,-195.23437499399714,0
2025-01-01 09:35:00,-195.6530573415319,0
2025-01-01 09:36:00,-195.5041474823848,0
2025-01-01 09:37:00,-195.37195178297753,0
2025-01-01 09:38:00,-195.46962639976468,0
2025-01-01 09:39:00,-196.43078341525325,0
2025-01-01 09:40:00,-196.47280507706807,0
2025-01-01 09:41:00,-196.37318093772265,0
2025-01-01 09:42:00,-195.9800175101086,0
