Timestamp,Temperature (°C),Anomaly,Temperature_Norm
2025-01-01 02:08:00,-194.8875485022892,0,0.9636773203028274
2025-01-01 02:09:00,-196.09553877707364,0,-0.08833650528781715
2025-01-01 02:10:00,-195.95449730827863,0,0.03449360208240913
2025-01-01 02:11:00,-195.2857299670736,0,0.6169092917921182
2025-01-01 02:12:00,-196.0682289412108,0,-0.06455293227234478
2025-01-01 02:13:00,-196.038975991202,0,-0.039077141207658775
2025-01-01 02:14:00,-196.00595346619812,0,-0.010318504995802101
2025-01-01 02:15:00,-195.66129314740027,0,0.2898390609022513
2025-01-01 02:16:00,-195.11998258966332,0,0.7612552656221725
2025-01-01 02:17:00,-194.50159732946796,0,1.299794239690556
2025-01-01 02:18:00,-195.74309149609888,0,0.21860256542899045
2025-01-01 02:19:00,-196.43074252888005,0,-0.38025854195580244
2025-01-01 02:20:00,-195.8132267226349,0,0.15752324259255798
2025-01-01 02:21:00,-195.4558996068564,0,0.4687120608340751
2025-01-01 02:22:00,-195.4599196246649,0,0.4652111102039738
2025-01-01 02:23:00,-195.64700103256112,0,0.3022857690600624
2025-01-01 02:24:00,-196.98397686056452,0,-0.8620589155782896
2025-01-01 02:25:00,-197.1334701310238,0,-0.9922495227700546
2025-01-01 02:26:00,-197.0940058868677,0,-0.9578809261552197
2025-01-01 02:27:00,-195.7305357993347,0,0.2295370628844559
2025-01-01 02:28:00,-195.7430765373156,0,0.21861559272495093
2025-01-01 02:29:00,-196.6467340006145,0,-0.5683610616676028
2025-01-01 02:30:00,-195.88462723666,0,0.09534200696788511
2025-01-01 02:31:00,-195.7754240388564,0,0.19044482053034725
2025-01-01 02:32:00,-196.15428306270792,0,-0.1394956925360195
2025-01-01 02:33:00,-195.9352581147719,0,0.051248619059603435
2025-01-01 02:34:00,-195.59033965640697,0,0.35163099338465253
2025-01-01 02:35:00,-195.6816967625948,0,0.2720699730836291
2025-01-01 02:36:00,-196.12962936083127,0,-0.11802529184852359
2025-01-01 02:37:00,-195.716566972139,0,0.241702226498693
2025-01-01 02:38:00,-196.20564354841028,0,-0.184224480652775
2025-01-01 02:39:00,-195.52789899929348,0,0.4060092743472804
2025-01-01 02:40:00,-195.6465014537432,0,0.3027208419529348
2025-01-01 02:41:00,-196.7655912139911,0,-0.6718713583590838
2025-01-01 02:42:00,-196.2406904487015,0,-0.21474610356654816
2025-01-01 02:43:00,-195.20592303028445,0,0.6864115076896726
2025-01-01 02:44:00,-196.0939257446021,0,-0.08693174856368824
2025-01-01 02:45:00,-195.27610381782975,0,0.62529250670958
2025-01-01 02:46:00,-195.63553844249864,0,0.31226830242520676
2025-01-01 02:47:00,-196.3563480188235,0,-0.31546989691352456
2025-01-01 02:48:00,-196.22674049605465,0,-0.202597377407756
2025-01-01 02:49:00,-196.18538798482248,0,-0.16658432792613645
2025-01-01 02:50:00,-196.4850014774192,0,-0.42751154160050236
2025-01-01 02:51:00,-196.35074337435623,0,-0.31058892759600326
2025-01-01 02:52:00,-195.7803228641701,0,0.18617853456204903
2025-01-01 02:53:00,-195.7663389292258,0,0.19835685520306645
2025-01-01 02:54:00,-195.6358326492752,0,0.3120120838090738
2025-01-01 02:55:00,-195.4655297187124,0,0.46032539495939573
2025-01-01 02:56:00,-196.04999658975956,0,-0.048674753283559996
2025-01-01 02:57:00,-195.9287282028943,0,0.05693538468886874
2025-01-01 02:58:00,-196.12330444151144,0,-0.11251705001155875
2025-01-01 02:59:00,-196.78601017563457,0,-0.6896538110837017
2025-01-01 03:00:00,-196.22943220215524,0,-0.20494152875678448
2025-01-01 03:01:00,-196.16511220025268,0,-0.14892656516315547
2025-01-01 03:02:00,-196.20871091345,0,-0.18689578562706474
2025-01-01 03:03:00,-196.30486722082583,0,-0.27063633129922193
2025-01-01 03:04:00,-196.0930920383739,0,-0.08620569099777699
2025-01-01 03:05:00,-195.8977541289528,0,0.0839100671026968
2025-01-01 03:06:00,-196.31024727214492,0,-0.2753217070743569
2025-01-01 03:07:00,-196.07279507084763,0,-0.06852948043473743
2025-01-01 03:08:00,-195.09388324552305,0,0.783984646352758
2025-01-01 03:09:00,-195.50819728052164,0,0.4231670950421322
2025-01-01 03:10:00,-195.5190407750065,0,0.4137237192518685
2025-01-01 03:11:00,-195.6804096142889,0,0.2731909240065619
2025-01-01 03:12:00,-195.66266400562347,0,0.2886452087381805
2025-01-01 03:13:00,-195.9223938804793,0,0.062451815487550626
2025-01-01 03:14:00,-196.2058587020672,0,-0.18441185353682926
2025-01-01 03:15:00,-196.4981840673998,0,-0.4389919874336946
2025-01-01 03:16:00,-195.90301057867632,0,0.07933233340890937
2025-01-01 03:17:00,-195.86557760002572,0,0.11193194277289825
2025-01-01 03:18:00,-195.79982079632575,0,0.16919818742984483
2025-01-01 03:19:00,-196.04321768722383,0,-0.042771146823491
2025-01-01 03:20:00,-196.0379948180639,0,-0.038222657750207695
2025-01-01 03:21:00,-195.1117899988147,0,0.7683900240884287
2025-01-01 03:22:00,-195.62451865214376,0,0.3218652106540519
2025-01-01 03:23:00,-195.81197311208788,0,0.15861498617270522
2025-01-01 03:24:00,-195.36566508799933,0,0.5472954429727275
2025-01-01 03:25:00,-195.70745177266107,0,0.24964046579908616
2025-01-01 03:26:00,-195.3427912042417,0,0.5672158367542667
2025-01-01 03:27:00,-195.84545502523343,0,0.12945627829930806
2025-01-01 03:28:00,-196.1205251829011,0,-0.11009665098683769
2025-01-01 03:29:00,-195.42571209562828,0,0.4950017419971317
2025-01-01 03:30:00,-196.67537477387296,0,-0.5933037206214571
2025-01-01 03:31:00,-195.9938154376216,0,0.0002522538459339362
2025-01-01 03:32:00,-194.83633666407508,0,1.0082766543866961
2025-01-01 03:33:00,-195.29545974596223,0,0.6084358279534986
2025-01-01 03:34:00,-196.18689922423283,0,-0.16790043517190673
2025-01-01 03:35:00,-196.72361795319023,0,-0.6353177108758664
2025-01-01 03:36:00,-196.52869850249877,0,-0.465566379855805
2025-01-01 03:37:00,-197.1664120222664,0,-1.020937936701606
2025-01-01 03:38:00,-196.34219018731585,0,-0.303140133340648
2025-01-01 03:39:00,-196.3075572860103,0,-0.27297905360823993
2025-01-01 03:40:00,-196.20271654589467,0,-0.18167541450693642
2025-01-01 03:41:00,-196.53390414648132,0,-0.4700998678772394
2025-01-01 03:42:00,-195.94176531145467,0,0.045581635625205
2025-01-01 03:43:00,-197.01406590648963,0,-0.8882628453389786
2025-01-01 03:44:00,-196.40785356872743,0,-0.36032501845269344
2025-01-01 03:45:00,-196.97752977640857,0,-0.8564442829041835
2025-01-01 03:46:00,-197.43010852824335,0,-1.250585787216962
2025-01-01 03:47:00,-196.66162508932064,0,-0.5813294038173461
2025-01-01 03:48:00,-195.7028673196291,0,0.2536329714285506
2025-01-01 03:49:00,-196.30733693218625,0,-0.27278715200582304
2025-01-01 03:50:00,-196.3947401990868,0,-0.34890485518649855
2025-01-01 03:51:00,-196.4031933448797,0,-0.35626652558192873
2025-01-01 03:52:00,-196.6249123565921,0,-0.5493570417778119
2025-01-01 03:53:00,-195.8881621429225,0,0.09226352998181643
2025-01-01 03:54:00,-196.1417743235026,0,-0.12860208945047444
2025-01-01 03:55:00,-195.7596622801404,0,0.20417141124138644
2025-01-01 03:56:00,-195.93717902338165,0,0.04957573935408496
2025-01-01 03:57:00,-196.42278433905105,0,-0.3733279185049853
2025-01-01 03:58:00,-196.2474335700741,0,-0.22061854894931873
2025-01-01 03:59:00,-196.03033516335995,0,-0.0315520223849923
2025-01-01 04:00:00,-205.834807630008,1,-8.570064958159366
2025-01-01 04:01:00,-196.22787723735465,0,-0.20358734197012385
2025-01-01 04:02:00,-195.4325996974184,0,0.4890034715974354
2025-01-01 04:03:00,-195.23524060729272,0,0.6608794343035491
2025-01-01 04:04:00,-194.8527230134715,0,0.9940061205290776
2025-01-01 04:05:00,-195.24350301906185,0,0.6536838702371147
2025-01-01 04:06:00,-195.47028197299505,0,0.4561867546802121
2025-01-01 04:07:00,-195.82239233337103,0,0.14954110116670938
2025-01-01 04:08:00,-196.06648876527652,0,-0.06303744892778128
2025-01-01 04:09:00,-195.65003612759492,0,0.2996425673686387
2025-01-01 04:10:00,-194.95493947234672,0,0.9049879138561373
2025-01-01 04:11:00,-194.89005088406284,0,0.9614980476069083
2025-01-01 04:12:00,-194.70838650894743,0,1.1197058065831202
2025-01-01 04:13:00,-194.64725973293127,0,1.1729398555859158
2025-01-01 04:14:00,-195.4318193731559,0,0.48968303990997664
2025-01-01 04:15:00,-195.5216513943105,0,0.41145018472223405
2025-01-01 04:16:00,-195.1517309186008,0,0.733606300494874
2025-01-01 04:17:00,-195.2082431814734,0,0.6843909358529824
2025-01-01 04:18:00,-194.2488023703289,0,1.5199481578182308
2025-01-01 04:19:00,-194.80498585749743,0,1.0355794254863975
2025-01-01 04:20:00,-195.25457111280912,0,0.6440448955796916
2025-01-01 04:21:00,-196.2981732746224,0,-0.26480671155743896
2025-01-01 04:22:00,-196.74134531314388,0,-0.6507561031806334
2025-01-01 04:23:00,-195.6295075430912,0,0.3175204883821797
2025-01-01 04:24:00,-195.1665204338856,0,0.7207264165436774
2025-01-01 04:25:00,-196.95382177985329,0,-0.8357974774837764
2025-01-01 04:26:00,-196.64263797294967,0,-0.564793915620706
2025-01-01 04:27:00,-196.572368865276,0,-0.5035979984616693
2025-01-01 04:28:00,-196.47969816996545,0,-0.42289300047549866
2025-01-01 04:29:00,-194.70133915713285,0,1.1258431999856127
2025-01-01 04:30:00,-194.8458200288881,0,1.0000177874862866
2025-01-01 04:31:00,-195.23274823385253,0,0.6630499909482073
2025-01-01 04:32:00,-194.6230044994072,0,1.1940632384002543
2025-01-01 04:33:00,-195.1966678851805,0,0.6944716227505784
2025-01-01 04:34:00,-195.34833072125105,0,0.5623915855971461
2025-01-01 04:35:00,-195.351781340441,0,0.5593865124848466
2025-01-01 04:36:00,-195.1815591771808,0,0.707629485056493
2025-01-01 04:37:00,-195.9794280130681,0,0.012781965269020475
2025-01-01 04:38:00,-196.1546826949441,0,-0.13984372401144227
2025-01-01 04:39:00,-195.69561830342812,0,0.25994599018750947
2025-01-01 04:40:00,-195.89203289823385,0,0.08889256898319872
2025-01-01 04:41:00,-196.07287679253855,0,-0.0686006501705303
2025-01-01 04:42:00,-195.78049426379647,0,0.1860292661611326
2025-01-01 04:43:00,-196.96452702079335,0,-0.8451204511122203
2025-01-01 04:44:00,-196.0815733504337,0,-0.0761743031474792
2025-01-01 04:45:00,-196.82302697167344,0,-0.7218909755914287
2025-01-01 04:46:00,-196.286659981052,0,-0.25478002155258045
2025-01-01 04:47:00,-196.64035212372357,0,-0.5628032166562629
2025-01-01 04:48:00,-196.41210098459413,0,-0.364024005363494
2025-01-01 04:49:00,-196.3225417123276,0,-0.2860286815592099
2025-01-01 04:50:00,-196.55274169148325,0,-0.4865050974522474
2025-01-01 04:51:00,-196.9259192507864,0,-0.8114977401762439
2025-01-01 04:52:00,-196.3399488118996,0,-0.30118816570030277
2025-01-01 04:53:00,-196.35435335721507,0,-0.3137327872420014
2025-01-01 04:54:00,-196.44839174592389,0,-0.3956288812114578
2025-01-01 04:55:00,-196.3802190820491,0,-0.3362587137352283
2025-01-01 04:56:00,-196.06213166666709,0,-0.059242941577626856
2025-01-01 04:57:00,-196.1277232976857,0,-0.11636534075168228
2025-01-01 04:58:00,-195.2449925495332,0,0.6523866688587432
2025-01-01 04:59:00,-194.4043353701217,0,1.3844976748689308
2025-01-01 05:00:00,-195.25163763460375,0,0.6465996012702339
2025-01-01 05:01:00,-195.74346876046783,0,0.21827401366800125
2025-01-01 05:02:00,-194.93514624162933,0,0.9222254304177031
2025-01-01 05:03:00,-195.19284048368792,0,0.6978048278022418
2025-01-01 05:04:00,-195.63651331640128,0,0.3114193048420412
2025-01-01 05:05:00,-195.80411782703743,0,0.165455991973441
2025-01-01 05:06:00,-196.2914501341649,0,-0.2589516671416756
2025-01-01 05:07:00,-196.53975294139607,0,-0.47519346278591057
2025-01-01 05:08:00,-195.83524874461585,0,0.13834471766978967
2025-01-01 05:09:00,-197.08895630245027,0,-0.9534833471916171
2025-01-01 05:10:00,-197.09713651116869,0,-0.9606073223159406
2025-01-01 05:11:00,-197.44817957266028,0,-1.2663234872351705
2025-01-01 05:12:00,-197.10233894375148,0,-0.9651380135955343
2025-01-01 05:13:00,-197.1312478193001,0,-0.9903141573065201
2025-01-01 05:14:00,-196.3616807648092,0,-0.3201140754490825
2025-01-01 05:15:00,-195.5490604479049,0,0.3875802050298842
2025-01-01 05:16:00,-196.14880114575675,0,-0.13472160408203884
2025-01-01 05:17:00,-195.12020053545496,0,0.7610654611255528
2025-01-01 05:18:00,-194.8675186657213,0,0.9811208920215876
2025-01-01 05:19:00,-196.0592305271392,0,-0.056716398974578655
2025-01-01 05:20:00,-195.873065389816,0,0.10541098101772876
2025-01-01 05:21:00,-195.43235897069945,0,0.4892131155339827
2025-01-01 05:22:00,-195.59112783740736,0,0.3509445828010706
2025-01-01 05:23:00,-196.37900702180823,0,-0.3352031554600791
2025-01-01 05:24:00,-196.60421837139788,0,-0.5313350767129309
2025-01-01 05:25:00,-196.606099302802,0,-0.5329731410942614
2025-01-01 05:26:00,-196.4762284054936,0,-0.41987125413190707
2025-01-01 05:27:00,-196.12866035797597,0,-0.11718140723944108
2025-01-01 05:28:00,-196.2029268707996,0,-0.18185858213042888
2025-01-01 05:29:00,-196.0715691630481,0,-0.06746186260625187
2025-01-01 05:30:00,-195.49000894858835,0,0.4390069383402627
2025-01-01 05:31:00,-195.3392282313051,0,0.5703187564281723
2025-01-01 05:32:00,-195.9777207049348,0,0.014268824723320311
2025-01-01 05:33:00,-195.8508714326254,0,0.12473924076984
2025-01-01 05:34:00,-196.5893813326385,0,-0.5184138055475119
2025-01-01 05:35:00,-196.4309783120673,0,-0.3804638806725303
2025-01-01 05:36:00,-196.0343791363328,0,-0.0350738350738521
2025-01-01 05:37:00,-194.9413192466632,0,0.9168494876004207
2025-01-01 05:38:00,-195.42608656471464,0,0.4946756245901272
2025-01-01 05:39:00,-195.82131219435223,0,0.15048177196932536
2025-01-01 05:40:00,-196.11826647013464,0,-0.10812958460562835
2025-01-01 05:41:00,-195.7362087945304,0,0.22459656832669905
2025-01-01 05:42:00,-195.38163984842447,0,0.5333833534646043
2025-01-01 05:43:00,-195.35224897663605,0,0.558979257763668
2025-01-01 05:44:00,-196.088386860864,0,-0.08210804890943606
2025-01-01 05:45:00,-195.89103161326096,0,0.08976456742293855
2025-01-01 05:46:00,-196.46314503212108,0,-0.4084772139971752
2025-01-01 05:47:00,-196.47593645892275,0,-0.4196170038823118
2025-01-01 05:48:00,-196.3169730504964,0,-0.28117904877759486
2025-01-01 05:49:00,-195.8538795588732,0,0.12211952563815222
2025-01-01 05:50:00,-196.697719319624,0,-0.6127631248462517
2025-01-01 05:51:00,-197.19882468675024,0,-1.0491654579598533
2025-01-01 05:52:00,-196.900405343674,0,-0.7892782044834977
2025-01-01 05:53:00,-196.4391425264826,0,-0.3875739266880225
2025-01-01 05:54:00,-196.4752908335639,0,-0.419054742067919
2025-01-01 05:55:00,-195.5342712204124,0,0.4004598383487092
2025-01-01 05:56:00,-195.6890000442733,0,0.2657096956390619
2025-01-01 05:57:00,-195.85060701256887,0,0.1249695187456222
2025-01-01 05:58:00,-195.61341972324576,0,0.3315310390085355
2025-01-01 05:59:00,-196.4613022451344,0,-0.4068723688025749
2025-01-01 06:00:00,-196.59213417741316,0,-0.5208112013073007
2025-01-01 06:01:00,-196.42328263269516,0,-0.37376187216649576
2025-01-01 06:02:00,-195.7628697718279,0,0.2013780728584892
2025-01-01 06:03:00,-196.9526877484372,0,-0.8348098729034418
2025-01-01 06:04:00,-197.15743436087575,0,-1.0131194764858436
2025-01-01 06:05:00,-196.2858103399477,0,-0.2540400866315949
2025-01-01 06:06:00,-195.8408911932636,0,0.13343082547089705
2025-01-01 06:07:00,-196.3101886336675,0,-0.2752706400333077
2025-01-01 06:08:00,-196.5178898502305,0,-0.45615334743361724
2025-01-01 06:09:00,-196.14784222841416,0,-0.13388650273804853
2025-01-01 06:10:00,-196.07824478826055,0,-0.07327552697469993
2025-01-01 06:11:00,-186.58153379534667,1,8.197214286336816
2025-01-01 06:12:00,-196.09660131277352,0,-0.08926184572290428
2025-01-01 06:13:00,-195.5893774507976,0,0.35246895841239057
2025-01-01 06:14:00,-195.9031803512964,0,0.07918448193421021
2025-01-01 06:15:00,-196.59567714577207,0,-0.5238966994069217
2025-01-01 06:16:00,-196.2252096444696,0,-0.2012641903233798
2025-01-01 06:17:00,-195.99185615580035,0,0.0019585519902289112
2025-01-01 06:18:00,-195.41981971363245,0,0.500133295996096
2025-01-01 06:19:00,-195.6388291718156,0,0.30940247410691196
2025-01-01 06:20:00,-195.73789851668025,0,0.2231250241428154
2025-01-01 06:21:00,-196.2923492652079,0,-0.25973470182993635
2025-01-01 06:22:00,-196.99582332289663,0,-0.8723757553888863
2025-01-01 06:23:00,-196.16234738363488,0,-0.14651874337198617
2025-01-01 06:24:00,-196.4249469517447,0,-0.3752112933140344
2025-01-01 06:25:00,-196.1490182339409,0,-0.1349106617059773
2025-01-01 06:26:00,-195.8115919291528,0,0.15894695053215496
2025-01-01 06:27:00,-196.57934112769863,0,-0.5096699980608117
2025-01-01 06:28:00,-196.55946266656363,0,-0.49235825608572725
2025-01-01 06:29:00,-195.93983024248445,0,0.047266847296725235
2025-01-01 06:30:00,-196.65373715426912,0,-0.5744599638038209
2025-01-01 06:31:00,-196.83785816088857,0,-0.7348071525093692
2025-01-01 06:32:00,-196.25185152056585,0,-0.224466050949227
2025-01-01 06:33:00,-195.94245748494683,0,0.04497883600118971
2025-01-01 06:34:00,-195.83522346804824,0,0.13836673051140497
2025-01-01 06:35:00,-195.4062007270377,0,0.511993790643499
2025-01-01 06:36:00,-195.68000406529984,0,0.2735441082600622
2025-01-01 06:37:00,-195.83689484079892,0,0.13691116644095513
2025-01-01 06:38:00,-195.54265617372133,0,0.3931575553816512
2025-01-01 06:39:00,-195.9116272377196,0,0.07182826269479052
2025-01-01 06:40:00,-195.87686022520936,0,0.10210613711046104
2025-01-01 06:41:00,-196.04863193037616,0,-0.047486299561270595
2025-01-01 06:42:00,-195.74508737090656,0,0.21686439920724837
2025-01-01 06:43:00,-196.8438362613887,0,-0.7400133569864948
2025-01-01 06:44:00,-196.7285245006896,0,-0.6395907219364603
2025-01-01 06:45:00,-196.3958733584292,0,-0.3498917002958407
2025-01-01 06:46:00,-195.50609591299215,0,0.4249971327003958
2025-01-01 06:47:00,-196.02399931634903,0,-0.026034263847159088
2025-01-01 06:48:00,-196.42900740859284,0,-0.37874746147005006
2025-01-01 06:49:00,-196.81525868363727,0,-0.7151257336968407
2025-01-01 06:50:00,-195.0405917956872,0,0.8303950713233504
2025-01-01 06:51:00,-194.6040043750648,0,1.2106100549710341
2025-01-01 06:52:00,-195.48409766085007,0,0.44415495696055407
2025-01-01 06:53:00,-195.54075580795973,0,0.3948125447442425
2025-01-01 06:54:00,-195.7818422305945,0,0.18485534966730205
2025-01-01 06:55:00,-195.58068041196165,0,0.36004303023076534
2025-01-01 06:56:00,-196.52655643090435,0,-0.46370089386657615
