Timestamp,Temperature (°C),Anomaly
2025-01-01 00:51:00,-195.30237632653922,0
2025-01-01 00:52:00,-195.92057146982685,0
2025-01-01 00:53:00,-195.19612265606827,0
2025-01-01 00:54:00,-196.08436200702775,0
2025-01-01 00:55:00,-195.53162976059173,0
2025-01-01 00:56:00,-196.151447931915,0
2025-01-01 00:57:00,-195.1793625402516,0
2025-01-01 00:58:00,-195.52132299799501,0
2025-01-01 00:59:00,-195.5562784371472,0
2025-01-01 01:00:00,-195.98296710234337,0
2025-01-01 01:01:00,-196.12385697353446,0
2025-01-01 01:02:00,-196.212249441981,0
2025-01-01 01:03:00,-196.37440613017733,0
2025-01-01 01:04:00,-195.86213400997826,0
2025-01-01 01:05:00,-195.48850774863976,0
2025-01-01 01:06:00,-195.9974558566738,0
2025-01-01 01:07:00,-196.00573095996793,0
2025-01-01 01:08:00,-196.6532215137533,0
2025-01-01 01:09:00,-196.72371723424044,0
2025-01-01 01:10:00,-196.00397905995547,0
2025-01-01 01:11:00,-196.50587013716165,0
2025-01-01 01:12:00,-196.24562383476555,0
2025-01-01 01:13:00,-197.0361874324446,0
2025-01-01 01:14:00,-196.72684029805976,0
2025-01-01 01:15:00,-196.27407736887187,0
2025-01-01 01:16:00,-195.70848774469124,0
2025-01-01 01:17:00,-196.0647902803441,0
2025-01-01 01:18:00,-196.6221049679732,0
2025-01-01 01:19:00,-196.8333437616208,0
2025-01-01 01:20:00,-197.00236704707464,0
2025-01-01 01:21:00,-197.3580297324864,0
2025-01-01 01:22:00,-197.08903980058926,0
2025-01-01 01:23:00,-196.22425908121917,0
2025-01-01 01:24:00,-196.39397176146173,0
2025-01-01 01:25:00,-195.86511269147073,0
2025-01-01 01:26:00,-195.15240258130126,0
2025-01-01 01:27:00,-194.83042717352436,0
2025-01-01 01:28:00,-195.7724059914729,0
2025-01-01 01:29:00,-195.53286537250472,0
2025-01-01 01:30:00,-196.3908189023431,0
2025-01-01 01:31:00,-196.1607459811156,0
2025-01-01 01:32:00,-196.17916648062072,0
2025-01-01 01:33:00,-195.94911830028525,0
2025-01-01 01:34:00,-195.7345481157183,0
2025-01-01 01:35:00,-196.4825626151022,0
2025-01-01 01:36:00,-197.07873744478826,0
2025-01-01 01:37:00,-185.87990765897212,1
2025-01-01 01:38:00,-195.71423496696525,0
2025-01-01 01:39:00,-196.38037308721786,0
2025-01-01 01:40:00,-196.81682306011987,0
2025-01-01 01:41:00,-196.34380087273126,0
2025-01-01 01:42:00,-196.2078621401193,0
2025-01-01 01:43:00,-196.20799790478628,0
2025-01-01 01:44:00,-196.0259895392873,0
2025-01-01 01:45:00,-195.5547879201636,0
2025-01-01 01:46:00,-195.7796448751315,0
2025-01-01 01:47:00,-206.1117149617173,1
2025-01-01 01:48:00,-196.7469187209516,0
2025-01-01 01:49:00,-195.96544936287765,0
2025-01-01 01:50:00,-195.86313416012234,0
2025-01-01 01:51:00,-195.9945606875296,0
2025-01-01 01:52:00,-196.08945614543106,0
2025-01-01 01:53:00,-195.70040601827094,0
2025-01-01 01:54:00,-196.30099098114232,0
2025-01-01 01:55:00,-196.47575452161257,0
2025-01-01 01:56:00,-195.43846036833838,0
2025-01-01 01:57:00,-197.17674335007834,0
2025-01-01 01:58:00,-196.78513302136645,0
2025-01-01 01:59:00,-195.89834739407547,0
2025-01-01 02:00:00,-196.0505044987145,0
2025-01-01 02:01:00,-196.06878741623473,0
2025-01-01 02:02:00,-196.67584183173722,0
2025-01-01 02:03:00,-195.94243836383896,0
2025-01-01 02:04:00,-195.751089478146,0
2025-01-01 02:05:00,-196.25303466190238,0
2025-01-01 02:06:00,-195.35477383625164,0
2025-01-01 02:07:00,-195.14047018094126,0
2025-01-01 02:08:00,-194.88754850228918,0
2025-01-01 02:09:00,-196.09553877707364,0
2025-01-01 02:10:00,-195.95449730827863,0
2025-01-01 02:11:00,-195.2857299670736,0
2025-01-01 02:12:00,-196.0682289412108,0
2025-01-01 02:13:00,-196.03897599120197,0
2025-01-01 02:14:00,-196.00595346619815,0
2025-01-01 02:15:00,-195.66129314740027,0
2025-01-01 02:16:00,-195.11998258966335,0
2025-01-01 02:17:00,-194.50159732946793,0
2025-01-01 02:18:00,-195.74309149609886,0
2025-01-01 02:19:00,-196.43074252888005,0
2025-01-01 02:20:00,-195.8132267226349,0
2025-01-01 02:21:00,-195.4558996068564,0
2025-01-01 02:22:00,-195.4599196246649,0
2025-01-01 02:23:00,-195.64700103256112,0
2025-01-01 02:24:00,-196.98397686056455,0
2025-01-01 02:25:00,-197.1334701310238,0
2025-01-01 02:26:00,-197.0940058868677,0
2025-01-01 02:27:00,-195.7305357993347,0
2025-01-01 02:28:00,-195.7430765373156,0
2025-01-01 02:29:00,-196.64673400061446,0
2025-01-01 02:30:00,-195.88462723665998,0
2025-01-01 02:31:00,-195.77542403885636,0
2025-01-01 02:32:00,-196.15428306270792,0
2025-01-01 02:33:00,-195.9352581147719,0
2025-01-01 02:34:00,-195.59033965640697,0
2025-01-01 02:35:00,-195.6816967625948,0
2025-01-01 02:36:00,-196.12962936083127,0
2025-01-01 02:37:00,-195.716566972139,0
2025-01-01 02:38:00,-196.20564354841028,0
2025-01-01 02:39:00,-195.52789899929348,0
2025-01-01 02:40:00,-195.64650145374316,0
2025-01-01 02:41:00,-196.7655912139911,0
2025-01-01 02:42:00,-196.2406904487015,0
2025-01-01 02:43:00,-195.20592303028445,0
2025-01-01 02:44:00,-196.0939257446021,0
2025-01-01 02:45:00,-195.27610381782978,0
2025-01-01 02:46:00,-195.63553844249864,0
2025-01-01 02:47:00,-196.3563480188235,0
2025-01-01 02:48:00,-196.22674049605465,0
2025-01-01 02:49:00,-196.18538798482246,0
2025-01-01 02:50:00,-196.4850014774192,0
2025-01-01 02:51:00,-196.35074337435626,0
2025-01-01 02:52:00,-195.7803228641701,0
2025-01-01 02:53:00,-195.7663389292258,0
2025-01-01 02:54:00,-195.6358326492752,0
2025-01-01 02:55:00,-195.46552971871236,0
2025-01-01 02:56:00,-196.04999658975953,0
2025-01-01 02:57:00,-195.9287282028943,0
2025-01-01 02:58:00,-196.12330444151144,0
2025-01-01 02:59:00,-196.78601017563457,0
2025-01-01 03:00:00,-196.22943220215524,0
2025-01-01 03:01:00,-196.16511220025268,0
2025-01-01 03:02:00,-196.20871091344998,0
2025-01-01 03:03:00,-196.30486722082583,0
2025-01-01 03:04:00,-196.0930920383739,0
2025-01-01 03:05:00,-195.89775412895278,0
2025-01-01 03:06:00,-196.31024727214495,0
2025-01-01 03:07:00,-196.07279507084763,0
2025-01-01 03:08:00,-195.09388324552302,0
2025-01-01 03:09:00,-195.50819728052164,0
2025-01-01 03:10:00,-195.5190407750065,0
2025-01-01 03:11:00,-195.68040961428892,0
2025-01-01 03:12:00,-195.66266400562347,0
2025-01-01 03:13:00,-195.9223938804793,0
2025-01-01 03:14:00,-196.2058587020672,0
2025-01-01 03:15:00,-196.4981840673998,0
2025-01-01 03:16:00,-195.90301057867632,0
2025-01-01 03:17:00,-195.86557760002574,0
2025-01-01 03:18:00,-195.79982079632578,0
2025-01-01 03:19:00,-196.04321768722383,0
2025-01-01 03:20:00,-196.0379948180639,0
2025-01-01 03:21:00,-195.1117899988147,0
2025-01-01 03:22:00,-195.62451865214376,0
2025-01-01 03:23:00,-195.81197311208788,0
2025-01-01 03:24:00,-195.36566508799933,0
2025-01-01 03:25:00,-195.70745177266107,0
2025-01-01 03:26:00,-195.34279120424173,0
2025-01-01 03:27:00,-195.84545502523343,0
2025-01-01 03:28:00,-196.1205251829011,0
2025-01-01 03:29:00,-195.42571209562828,0
2025-01-01 03:30:00,-196.67537477387296,0
2025-01-01 03:31:00,-195.9938154376216,0
2025-01-01 03:32:00,-194.83633666407508,0
2025-01-01 03:33:00,-195.29545974596226,0
2025-01-01 03:34:00,-196.18689922423283,0
2025-01-01 03:35:00,-196.72361795319023,0
2025-01-01 03:36:00,-196.52869850249874,0
2025-01-01 03:37:00,-197.1664120222664,0
2025-01-01 03:38:00,-196.34219018731582,0
2025-01-01 03:39:00,-196.3075572860103,0
2025-01-01 03:40:00,-196.20271654589467,0
2025-01-01 03:41:00,-196.53390414648135,0
2025-01-01 03:42:00,-195.94176531145467,0
2025-01-01 03:43:00,-197.01406590648963,0
2025-01-01 03:44:00,-196.40785356872746,0
2025-01-01 03:45:00,-196.97752977640857,0
2025-01-01 03:46:00,-197.43010852824338,0
2025-01-01 03:47:00,-196.66162508932064,0
2025-01-01 03:48:00,-195.7028673196291,0
2025-01-01 03:49:00,-196.30733693218622,0
2025-01-01 03:50:00,-196.3947401990868,0
2025-01-01 03:51:00,-196.4031933448797,0
2025-01-01 03:52:00,-196.62491235659212,0
2025-01-01 03:53:00,-195.88816214292254,0
2025-01-01 03:54:00,-196.1417743235026,0
2025-01-01 03:55:00,-195.75966228014036,0
2025-01-01 03:56:00,-195.93717902338165,0
2025-01-01 03:57:00,-196.42278433905105,0
2025-01-01 03:58:00,-196.24743357007407,0
2025-01-01 03:59:00,-196.03033516335995,0
2025-01-01 04:00:00,-205.83480763000796,1
2025-01-01 04:01:00,-196.22787723735462,0
2025-01-01 04:02:00,-195.43259969741837,0
2025-01-01 04:03:00,-195.23524060729272,0
2025-01-01 04:04:00,-194.8527230134715,0
2025-01-01 04:05:00,-195.24350301906185,0
2025-01-01 04:06:00,-195.47028197299502,0
2025-01-01 04:07:00,-195.82239233337106,0
2025-01-01 04:08:00,-196.06648876527655,0
2025-01-01 04:09:00,-195.65003612759494,0
2025-01-01 04:10:00,-194.95493947234672,0
2025-01-01 04:11:00,-194.89005088406284,0
2025-01-01 04:12:00,-194.70838650894746,0
2025-01-01 04:13:00,-194.64725973293127,0
2025-01-01 04:14:00,-195.4318193731559,0
2025-01-01 04:15:00,-195.52165139431054,0
2025-01-01 04:16:00,-195.1517309186008,0
2025-01-01 04:17:00,-195.2082431814734,0
2025-01-01 04:18:00,-194.24880237032886,0
2025-01-01 04:19:00,-194.80498585749743,0
2025-01-01 04:20:00,-195.25457111280912,0
2025-01-01 04:21:00,-196.29817327462237,0
2025-01-01 04:22:00,-196.74134531314388,0
2025-01-01 04:23:00,-195.62950754309117,0
2025-01-01 04:24:00,-195.1665204338856,0
2025-01-01 04:25:00,-196.95382177985329,0
2025-01-01 04:26:00,-196.64263797294967,0
2025-01-01 04:27:00,-196.572368865276,0
2025-01-01 04:28:00,-196.47969816996545,0
2025-01-01 04:29:00,-194.70133915713285,0
2025-01-01 04:30:00,-194.84582002888814,0
2025-01-01 04:31:00,-195.23274823385253,0
2025-01-01 04:32:00,-194.6230044994072,0
2025-01-01 04:33:00,-195.1966678851805,0
2025-01-01 04:34:00,-195.34833072125102,0
2025-01-01 04:35:00,-195.351781340441,0
2025-01-01 04:36:00,-195.1815591771808,0
2025-01-01 04:37:00,-195.97942801306812,0
2025-01-01 04:38:00,-196.1546826949441,0
2025-01-01 04:39:00,-195.69561830342815,0
2025-01-01 04:40:00,-195.89203289823385,0
2025-01-01 04:41:00,-196.07287679253858,0
2025-01-01 04:42:00,-195.78049426379647,0
2025-01-01 04:43:00,-196.96452702079338,0
2025-01-01 04:44:00,-196.0815733504337,0
2025-01-01 04:45:00,-196.82302697167344,0
2025-01-01 04:46:00,-196.28665998105197,0
2025-01-01 04:47:00,-196.64035212372355,0
2025-01-01 04:48:00,-196.41210098459413,0
2025-01-01 04:49:00,-196.32254171232762,0
2025-01-01 04:50:00,-196.55274169148325,0
2025-01-01 04:51:00,-196.92591925078642,0
2025-01-01 04:52:00,-196.3399488118996,0
2025-01-01 04:53:00,-196.35435335721507,0
2025-01-01 04:54:00,-196.44839174592389,0
2025-01-01 04:55:00,-196.3802190820491,0
2025-01-01 04:56:00,-196.06213166666709,0
2025-01-01 04:57:00,-196.12772329768566,0
2025-01-01 04:58:00,-195.2449925495332,0
2025-01-01 04:59:00,-194.40433537012166,0
2025-01-01 05:00:00,-195.25163763460378,0
2025-01-01 05:01:00,-195.74346876046786,0
2025-01-01 05:02:00,-194.93514624162933,0
2025-01-01 05:03:00,-195.19284048368792,0
2025-01-01 05:04:00,-195.63651331640128,0
2025-01-01 05:05:00,-195.80411782703743,0
2025-01-01 05:06:00,-196.2914501341649,0
2025-01-01 05:07:00,-196.53975294139607,0
2025-01-01 05:08:00,-195.83524874461585,0
2025-01-01 05:09:00,-197.08895630245027,0
2025-01-01 05:10:00,-197.09713651116869,0
2025-01-01 05:11:00,-197.44817957266028,0
2025-01-01 05:12:00,-197.10233894375148,0
2025-01-01 05:13:00,-197.13124781930014,0
2025-01-01 05:14:00,-196.3616807648092,0
2025-01-01 05:15:00,-195.54906044790494,0
2025-01-01 05:16:00,-196.14880114575675,0
2025-01-01 05:17:00,-195.12020053545496,0
2025-01-01 05:18:00,-194.86751866572132,0
2025-01-01 05:19:00,-196.05923052713922,0
2025-01-01 05:20:00,-195.873065389816,0
2025-01-01 05:21:00,-195.43235897069945,0
2025-01-01 05:22:00,-195.59112783740736,0
2025-01-01 05:23:00,-196.37900702180826,0
2025-01-01 05:24:00,-196.60421837139788,0
2025-01-01 05:25:00,-196.60609930280197,0
2025-01-01 05:26:00,-196.4762284054936,0
2025-01-01 05:27:00,-196.12866035797595,0
2025-01-01 05:28:00,-196.2029268707996,0
2025-01-01 05:29:00,-196.07156916304814,0
2025-01-01 05:30:00,-195.49000894858835,0
2025-01-01 05:31:00,-195.3392282313051,0
2025-01-01 05:32:00,-195.97772070493482,0
2025-01-01 05:33:00,-195.8508714326254,0
2025-01-01 05:34:00,-196.5893813326385,0
2025-01-01 05:35:00,-196.43097831206734,0
2025-01-01 05:36:00,-196.0343791363328,0
2025-01-01 05:37:00,-194.9413192466632,0
2025-01-01 05:38:00,-195.42608656471464,0
2025-01-01 05:39:00,-195.82131219435223,0
2025-01-01 05:40:00,-196.11826647013464,0
2025-01-01 05:41:00,-195.73620879453037,0
2025-01-01 05:42:00,-195.38163984842447,0
2025-01-01 05:43:00,-195.35224897663605,0
2025-01-01 05:44:00,-196.08838686086398,0
2025-01-01 05:45:00,-195.89103161326096,0
2025-01-01 05:46:00,-196.46314503212108,0
2025-01-01 05:47:00,-196.47593645892275,0
2025-01-01 05:48:00,-196.31697305049636,0
2025-01-01 05:49:00,-195.85387955887322,0
2025-01-01 05:50:00,-196.697719319624,0
2025-01-01 05:51:00,-197.19882468675024,0
2025-01-01 05:52:00,-196.900405343674,0
2025-01-01 05:53:00,-196.4391425264826,0
2025-01-01 05:54:00,-196.4752908335639,0
2025-01-01 05:55:00,-195.5342712204124,0
2025-01-01 05:56:00,-195.6890000442733,0
2025-01-01 05:57:00,-195.85060701256887,0
2025-01-01 05:58:00,-195.61341972324578,0
2025-01-01 05:59:00,-196.46130224513442,0
2025-01-01 06:00:00,-196.59213417741313,0
2025-01-01 06:01:00,-196.42328263269513,0
2025-01-01 06:02:00,-195.7628697718279,0
2025-01-01 06:03:00,-196.9526877484372,0
2025-01-01 06:04:00,-197.15743436087578,0
2025-01-01 06:05:00,-196.28581033994766,0
2025-01-01 06:06:00,-195.8408911932636,0
2025-01-01 06:07:00,-196.3101886336675,0
2025-01-01 06:08:00,-196.5178898502305,0
2025-01-01 06:09:00,-196.14784222841416,0
2025-01-01 06:10:00,-196.07824478826058,0
2025-01-01 06:11:00,-186.58153379534667,1
2025-01-01 06:12:00,-196.09660131277352,0
2025-01-01 06:13:00,-195.5893774507976,0
2025-01-01 06:14:00,-195.90318035129636,0
2025-01-01 06:15:00,-196.59567714577207,0
2025-01-01 06:16:00,-196.2252096444696,0
2025-01-01 06:17:00,-195.99185615580035,0
2025-01-01 06:18:00,-195.41981971363245,0
2025-01-01 06:19:00,-195.6388291718156,0
2025-01-01 06:20:00,-195.73789851668022,0
2025-01-01 06:21:00,-196.2923492652079,0
2025-01-01 06:22:00,-196.99582332289663,0
2025-01-01 06:23:00,-196.16234738363488,0
2025-01-01 06:24:00,-196.4249469517447,0
2025-01-01 06:25:00,-196.14901823394086,0
2025-01-01 06:26:00,-195.8115919291528,0
2025-01-01 06:27:00,-196.57934112769863,0
2025-01-01 06:28:00,-196.55946266656363,0
2025-01-01 06:29:00,-195.93983024248445,0
2025-01-01 06:30:00,-196.65373715426912,0
2025-01-01 06:31:00,-196.83785816088857,0
2025-01-01 06:32:00,-196.25185152056582,0
2025-01-01 06:33:00,-195.94245748494683,0
2025-01-01 06:34:00,-195.83522346804824,0
2025-01-01 06:35:00,-195.4062007270377,0
2025-01-01 06:36:00,-195.68000406529984,0
2025-01-01 06:37:00,-195.83689484079895,0
2025-01-01 06:38:00,-195.54265617372135,0
2025-01-01 06:39:00,-195.9116272377196,0
2025-01-01 06:40:00,-195.87686022520938,0
2025-01-01 06:41:00,-196.04863193037616,0
2025-01-01 06:42:00,-195.74508737090656,0
2025-01-01 06:43:00,-196.8438362613887,0
2025-01-01 06:44:00,-196.72852450068956,0
2025-01-01 06:45:00,-196.3958733584292,0
2025-01-01 06:46:00,-195.50609591299218,0
2025-01-01 06:47:00,-196.02399931634906,0
2025-01-01 06:48:00,-196.42900740859284,0
2025-01-01 06:49:00,-196.81525868363732,0
2025-01-01 06:50:00,-195.0405917956872,0
2025-01-01 06:51:00,-194.60400437506476,0
2025-01-01 06:52:00,-195.48409766085007,0
2025-01-01 06:53:00,-195.54075580795975,0
2025-01-01 06:54:00,-195.78184223059446,0
2025-01-01 06:55:00,-195.58068041196165,0
2025-01-01 06:56:00,-196.52655643090435,0
2025-01-01 06:57:00,-196.46549831635093,0
2025-01-01 06:58:00,-196.51038631605704,0
2025-01-01 06:59:00,-195.46885600664348,0
2025-01-01 07:00:00,-194.76524046249787,0
2025-01-01 07:01:00,-196.01075863124277,0
2025-01-01 07:02:00,-195.46111695368705,0
2025-01-01 07:03:00,-195.5584318831464,0
2025-01-01 07:04:00,-195.70560879501815,0
2025-01-01 07:05:00,-195.69514522270669,0
2025-01-01 07:06:00,-196.169556416801,0
2025-01-01 07:07:00,-196.27287897567402,0
2025-01-01 07:08:00,-196.45368551752162,0
2025-01-01 07:09:00,-197.00600544487588,0
2025-01-01 07:10:00,-196.10471413413794,0
2025-01-01 07:11:00,-196.27285115960842,0
2025-01-01 07:12:00,-195.7515505972032,0
2025-01-01 07:13:00,-195.63950219851176,0
2025-01-01 07:14:00,-195.67554970282916,0
2025-01-01 07:15:00,-196.26278605641795,0
2025-01-01 07:16:00,-195.19308530295973,0
2025-01-01 07:17:00,-194.56336261840232,0
2025-01-01 07:18:00,-195.07119728919952,0
2025-01-01 07:19:00,-195.76617767555652,0
2025-01-01 07:20:00,-194.95179005316515,0
2025-01-01 07:21:00,-194.97435865131175,0
2025-01-01 07:22:00,-196.6782572705692,0
2025-01-01 07:23:00,-195.9362131835749,0
2025-01-01 07:24:00,-196.41663224387207,0
2025-01-01 07:25:00,-196.12155991724637,0
2025-01-01 07:26:00,-196.61165699346498,0
2025-01-01 07:27:00,-195.69392729228167,0
2025-01-01 07:28:00,-195.88296322877162,0
2025-01-01 07:29:00,-196.2067167659987,0
2025-01-01 07:30:00,-195.7062114609982,0
2025-01-01 07:31:00,-196.0730114662433,0
2025-01-01 07:32:00,-196.7811850033895,0
2025-01-01 07:33:00,-196.0700142998954,0
2025-01-01 07:34:00,-195.5470347095087,0
2025-01-01 07:35:00,-195.8421804933199,0
2025-01-01 07:36:00,-196.13957491508256,0
2025-01-01 07:37:00,-197.72617660236116,0
2025-01-01 07:38:00,-196.7086066098933,0
2025-01-01 07:39:00,-196.64466327492897,0
2025-01-01 07:40:00,-196.63985748950506,0
2025-01-01 07:41:00,-195.4259583848698,0
2025-01-01 07:42:00,-196.50477752122572,0
2025-01-01 07:43:00,-196.12254283381375,0
2025-01-01 07:44:00,-197.15900876765255,0
2025-01-01 07:45:00,-196.64202519834402,0
2025-01-01 07:46:00,-195.83124949310903,0
2025-01-01 07:47:00,-195.22655746169374,0
2025-01-01 07:48:00,-195.69105232229518,0
2025-01-01 07:49:00,-195.9410034383406,0
2025-01-01 07:50:00,-195.2903930159732,0
2025-01-01 07:51:00,-195.1580371106955,0
2025-01-01 07:52:00,-195.59462016005406,0
2025-01-01 07:53:00,-196.41637324886722,0
2025-01-01 07:54:00,-196.78768937835926,0
2025-01-01 07:55:00,-196.45626417734024,0
2025-01-01 07:56:00,-196.4023685213578,0
2025-01-01 07:57:00,-195.9250028228459,0
2025-01-01 07:58:00,-196.01997442445776,0
2025-01-01 07:59:00,-195.47166287840705,0
2025-01-01 08:00:00,-195.5868628854151,0
2025-01-01 08:01:00,-195.79078995290416,0
2025-01-01 08:02:00,-196.94460557052238,0
2025-01-01 08:03:00,-195.7633895042619,0
2025-01-01 08:04:00,-196.32823680612194,0
2025-01-01 08:05:00,-196.16434791561892,0
2025-01-01 08:06:00,-196.4846789348359,0
2025-01-01 08:07:00,-196.05917677745498,0
2025-01-01 08:08:00,-196.0850943479993,0
2025-01-01 08:09:00,-196.08866309903055,0
2025-01-01 08:10:00,-195.26065130201184,0
2025-01-01 08:11:00,-195.26629097437217,0
2025-01-01 08:12:00,-195.43936706799747,0
2025-01-01 08:13:00,-195.63452474662628,0
2025-01-01 08:14:00,-195.92355406649312,0
2025-01-01 08:15:00,-195.48883268213567,0
2025-01-01 08:16:00,-196.31166137442528,0
2025-01-01 08:17:00,-196.34431035209002,0
2025-01-01 08:18:00,-196.12349674453782,0
2025-01-01 08:19:00,-196.15148807867982,0
2025-01-01 08:20:00,-195.27636098232318,0
2025-01-01 08:21:00,-196.06538153492684,0
2025-01-01 08:22:00,-196.4279053995724,0
2025-01-01 08:23:00,-196.76592121523453,0
2025-01-01 08:24:00,-196.12793936382036,0
2025-01-01 08:25:00,-195.57529837672243,0
2025-01-01 08:26:00,-196.53481546446903,0
2025-01-01 08:27:00,-196.06581060985064,0
2025-01-01 08:28:00,-196.49677298173995,0
2025-01-01 08:29:00,-196.27010498745824,0
2025-01-01 08:30:00,-195.99929943325205,0
2025-01-01 08:31:00,-195.79268256804147,0
2025-01-01 08:32:00,-195.75152816817305,0
2025-01-01 08:33:00,-195.9520927288765,0
2025-01-01 08:34:00,-196.10313067150287,0
2025-01-01 08:35:00,-196.10373468997656,0
2025-01-01 08:36:00,-195.332216066522,0
2025-01-01 08:37:00,-195.74177942188328,0
2025-01-01 08:38:00,-195.17957688039638,0
2025-01-01 08:39:00,-195.01260113160805,0
2025-01-01 08:40:00,-195.55493304745676,0
2025-01-01 08:41:00,-195.936304217876,0
2025-01-01 08:42:00,-195.92532562250466,0
2025-01-01 08:43:00,-195.78960458895702,0
2025-01-01 08:44:00,-195.6198716485847,0
2025-01-01 08:45:00,-195.1034736781179,0
2025-01-01 08:46:00,-195.23032975583712,0
2025-01-01 08:47:00,-195.37836919625624,0
2025-01-01 08:48:00,-195.89326478315724,0
2025-01-01 08:49:00,-195.91981726811113,0
2025-01-01 08:50:00,-195.3881607400212,0
2025-01-01 08:51:00,-195.67586131548643,0
2025-01-01 08:52:00,-194.700377694309,0
2025-01-01 08:53:00,-195.24460489604928,0
2025-01-01 08:54:00,-195.895058508209,0
2025-01-01 08:55:00,-196.54073371078718,0
2025-01-01 08:56:00,-195.3715160082835,0
2025-01-01 08:57:00,-196.0833372106704,0
2025-01-01 08:58:00,-195.75757284387635,0
2025-01-01 08:59:00,-195.86671764089118,0
2025-01-01 09:00:00,-196.35680118664428,0
2025-01-01 09:01:00,-196.20251844504406,0
2025-01-01 09:02:00,-195.55646160784963,0
2025-01-01 09:03:00,-196.04936611375138,0
2025-01-01 09:04:00,-195.3754532305533,0
2025-01-01 09:05:00,-195.45819245598864,0
2025-01-01 09:06:00,-195.38043570396,0
2025-01-01 09:07:00,-196.0752588584926,0
2025-01-01 09:08:00,-195.732854726625,0
2025-01-01 09:09:00,-186.14049464782101,1
2025-01-01 09:10:00,-195.26418376526453,0
2025-01-01 09:11:00,-195.84372509542465,0
2025-01-01 09:12:00,-195.2681368825247,0
2025-01-01 09:13:00,-195.99882543096555,0
2025-01-01 09:14:00,-196.01901134366264,0
2025-01-01 09:15:00,-196.7654831982535,0
2025-01-01 09:16:00,-195.5245741009536,0
2025-01-01 09:17:00,-194.8369264198635,0
2025-01-01 09:18:00,-194.58892844385804,0
2025-01-01 09:19:00,-195.29762943162984,0
2025-01-01 09:20:00,-196.33901689677003,0
2025-01-01 09:21:00,-196.5102534252155,0
2025-01-01 09:22:00,-196.2902512342194,0
2025-01-01 09:23:00,-195.90999048769626,0
2025-01-01 09:24:00,-196.26894332222616,0
2025-01-01 09:25:00,-196.00636888542422,0
2025-01-01 09:26:00,-195.89653675496083,0
2025-01-01 09:27:00,-195.35372006390372,0
2025-01-01 09:28:00,-195.26975328573548,0
2025-01-01 09:29:00,-195.78539233613824,0
2025-01-01 09:30:00,-195.21106443442858,0
2025-01-01 09:31:00,-194.81172281859966,0
2025-01-01 09:32:00,-194.54050206094166,0
2025-01-01 09:33:00,-196.41182345522904,0
2025-01-01 09:34:00,-196.6428933269608,0
2025-01-01 09:35:00,-195.91440511022302,0
2025-01-01 09:36:00,-195.7788232765295,0
2025-01-01 09:37:00,-195.285417989858,0
2025-01-01 09:38:00,-195.46103437869496,0
2025-01-01 09:39:00,-194.75130720669586,0
2025-01-01 09:40:00,-195.6673420168579,0
2025-01-01 09:41:00,-195.6813762334667,0
